rank,tic,rank_in_star,t0,duration_h,depth_ppm,snr,edge_dist_h,n_in,tmag,teff,radius,window_d,max_dur_h,long_limited,hf_variable,var_period_d,var_amp_ppm,sigma_pt_ppm,crowdsap,ra,dec,crowded_time_bin,common_mode,n_coincident,n_coincident_expected,partial,n_dips_star,toi_match,toi_host,category,candidate,rp_rjup,planet_sized,tier
7533,117294914,1,1894.2,1.5,8847.13,10.3776,85.6572,3,12.8344,5426.32,0.845524,3,24,0,0,,277.981,1569.55,0.976728,131.266,28.0275,False,False,1,1.72547,False,1,,,single,True,0.7739,True,A
7535,307959667,1,1892.23,2,7985.47,10.3747,1.34297,4,12.8867,6112.05,1.04888,3,24,0,0,5.45841,388.544,1533.39,0.985684,149.033,25.3053,False,False,2,1.0878,True,1,,,single_partial,True,0.912081,True,B
7536,3699152,1,1882.06,2,3781.71,10.374,45.9977,4,11.2736,5253,1.20687,3,24,0,0,5.93286,196.719,658.924,0.971371,127.845,25.7692,False,False,5,1.85675,False,2,,,single,True,0.722207,True,A
7537,82204632,1,1897.48,6,969882,10.3719,6.84094,9,12.7168,5877.25,1.79428,0.75,6,1,0,2.06757,397388,204651,0.880264,148.163,25.9803,False,False,1,1.20033,False,1,,,single,True,17.1952,False,B
7539,328627403,1,1871.13,3,10939,10.3689,7.16667,4,10.3098,5930,1.93746,3,24,0,0,13.2186,1542.13,1588.44,0.54534,144.899,59.1327,True,False,3,0.506387,False,1,,,single,True,1.97187,True,B
7544,441765914,1,1894.35,6,1510.54,10.3575,81.9939,12,10.8812,4902,0.831423,3,24,0,0,6.16472,191.553,436.552,0.973797,261.375,75.8823,False,False,0,0.5,False,1,2088.01,2088.01,single,True,0.314446,True,A
7548,355817039,1,1886.99,24,2356.18,10.3525,2.00187,29,12.4102,6190,1.42235,3,24,0,0,,191.204,1035.85,0.985748,151.684,63.7658,False,False,1,0.95651,True,1,,,single_partial,True,0.671843,True,B
7550,259132294,1,1876.37,16,3883.01,10.3444,134,32,10.7839,6235,1.94549,2,16,1,0,2.93247,726.685,963.43,0.616983,292.055,71.2923,False,False,1,0.618918,False,2,,,single,True,1.1797,True,A
7553,92007090,1,1874.06,2,3978.85,10.3416,1.1639,4,11.3332,3134,0.1827,3,24,0,0,12.4054,204.273,667.469,0.991659,145.259,22.0245,False,False,2,2.06306,True,1,,,single_partial,True,0.112144,True,B
7554,172936458,1,1872.09,6,4717.52,10.3397,34.6666,12,12.884,5915,1.15352,3,24,0,0,,314.355,1613.87,0.976161,129.273,30.7791,False,False,3,2.11933,False,1,,,single,True,0.770974,True,A
7555,376870576,1,1882.78,8,3649.83,10.3385,28.4958,16,11.8653,5527,2.15606,1.25,10,1,0,2.13539,867.342,1005.38,0.808884,283.57,73.7846,False,False,0,1.40663,False,1,,,single,True,1.26752,True,A
7556,417835332,1,1883.29,16,2754.29,10.3365,16.4963,31,10.5522,6226,1.46092,3,24,0,0,12.3009,672.295,501.221,0.885788,138.24,61.7968,False,False,2,0.675183,False,1,,,single,True,0.746086,True,A
7559,91987487,1,1879.34,6,716.071,10.3361,111.34,12,8.81022,6224,1.47706,3,24,0,0,3.10135,48.2416,168.4,0.998763,144.528,22.9553,False,False,2,2.11933,False,1,,,single,True,0.384622,True,A
7561,284357876,1,1883.7,6,4575.03,10.3333,6.49788,12,12.2952,6080,1.33087,3,24,0,0,0.0790352,541.6,1271.09,0.844018,287.921,59.5289,True,False,4,1.38788,False,1,,,single,True,0.875972,True,B
7562,188506252,1,1880.29,4,3742.05,10.3311,88.3323,7,11.9174,6215.32,1.99487,3,24,0,0,,144.727,907.559,0.81154,134.298,37.1044,False,False,1,0.937754,False,1,,,single,True,1.18748,True,A
7564,318231727,1,1892.36,6,3879.75,10.3278,129.839,12,12.9539,5617.14,1.56441,3,24,0,0,,208.621,1298.47,0.990869,162.959,51.6125,False,False,1,0.693938,False,1,,,single,True,0.948221,True,A
7570,82203895,1,1891.4,3,3618.34,10.3171,107.16,6,12.0785,5671.48,0.888424,3,24,0,0,,144.092,932.401,0.959341,148.058,29.8563,False,False,1,0.656428,False,1,,,single,True,0.520035,True,A
7572,99988446,1,1872.19,3,3044.37,10.3005,37.1666,6,11.9264,5336,1.10541,3,24,0,0,,139.906,801.927,0.981104,171.849,65.796,False,False,2,0.881489,False,1,,,single,True,0.593512,True,A
7573,138652016,1,1883.79,3,2149.24,10.2974,4.33886,6,9.86734,6205,1.24909,3,24,0,0,8.02704,229.257,347.999,0.843822,179.052,60.6648,False,False,2,1.05029,False,1,,,single,True,0.5635,True,A
7580,27071700,1,1897.61,1.5,4647.56,10.288,3.68021,3,10.0924,4700,0.765273,3,24,0,0,10.497,2556.64,296.703,0.984425,152.404,21.6042,True,False,0,1.01277,False,1,,,single,True,0.507675,True,B
7581,358617224,1,1897.51,4,4297.56,10.2872,5.99036,8,11.5181,5686,0.88624,3,24,0,0,7.47095,1133.92,603.771,0.989399,177.411,79.0827,True,False,1,0.937754,False,1,,,single,True,0.565353,True,B
7582,458421240,1,1886.5,24,765.166,10.2857,-1.65748,36,11.2528,5337.2,1.04236,3,24,0,0,,87.903,506.045,0.999388,170.887,50.2457,False,False,0,0.5,True,1,,,single_partial,True,0.280578,True,B
7583,311626379,1,1872.17,24,764.903,10.2848,36.6666,48,10.8791,6740,1.81769,3,24,0,0,,81.8112,433.637,0.978964,159.554,52.5381,False,False,0,0.5,False,1,,,single,True,0.489193,True,A
7587,229964480,1,1891.11,16,2375.92,10.2802,133.504,32,10.7143,5798,1.06195,2,16,1,0,2.64499,540.444,842.473,0.529494,289.367,63.1653,False,False,0,1.80049,False,1,,,single,True,0.503706,True,A
7588,142386821,1,1883.83,1,3306.26,10.2789,3.34115,2,9.67535,5993,0.949984,1,8,1,0,4.8736,6077.05,242.232,0.974606,197.802,60.6811,False,False,1,0.731448,False,1,,,single,True,0.531548,True,A
7589,3908579,1,1896.96,16,2523.17,10.2764,19.3448,32,12.1753,5753.99,0.920522,3,24,0,0,7.58115,281.724,1112.19,0.861817,151.674,24.7781,True,False,4,0.712693,False,1,,,single,True,0.449951,True,B
7591,117159618,1,1875.59,4,2575.48,10.2758,118.667,8,11.5305,6292,1.3045,3,24,0,0,,118.086,640.416,0.970443,129.308,26.8626,False,False,2,2.5882,False,1,,,single,True,0.644215,True,A
7594,311629652,1,1896.96,16,425.648,10.2675,19.3392,32,8.56775,8068,1.66475,3,24,0,0,,34.3701,171.87,0.985038,160.264,48.5728,True,False,2,0.918999,False,1,,,single,True,0.33422,True,B
7595,308026259,1,1893.63,4,3446.76,10.2663,99.3416,8,12.3754,5826,1.24616,3,24,0,0,,168.081,1093.21,0.989089,149.988,28.4402,False,False,2,1.40663,False,1,,,single,True,0.711929,True,A
7597,270494650,1,1886.58,4,2573.51,10.263,33.1652,8,11.6515,5658,1.06409,3,24,0,0,,108.335,644.878,0.989429,231.256,72.4712,False,False,3,0.862734,False,1,7357.01,7357.01,single,True,0.525289,True,A
7599,308015761,1,1892.59,4,4373.61,10.2613,5.15669,6,12.446,5981.2,1.00269,3,24,0,0,,204.516,1108.57,0.973622,149.846,26.0438,False,False,2,1.20033,False,1,,,single,True,0.645274,True,A
7601,459787726,1,1871.23,4,2588.39,10.2545,6.66667,7,11.3979,5976,1.70731,3,24,0,0,2.35194,186.419,621.125,0.981451,144.378,59.4367,True,False,4,0.525143,False,1,,,single,True,0.845249,True,B
7602,445812358,1,1882.92,3,3033.06,10.2538,1.65824,5,11.7676,5736.81,1.47877,3,24,0,0,,118.008,714.239,0.997326,171.911,49.5372,False,False,0,0.5,True,1,,,single_partial,True,0.792499,True,B
7605,137732616,1,1871.05,1.5,2697.9,10.2474,9.83322,3,9.344,5090,0.735954,2.5,20,1,0,9.74715,4617.11,204.874,0.996873,174.207,55.4138,True,False,0,0.5,False,2,,,single,True,0.371981,True,B
7606,160184987,1,1891.3,3,3317.89,10.2473,141.506,6,11.8612,6238,1.22443,3,24,0,0,,122.422,746.813,0.990587,247.65,84.3634,False,False,3,1.20033,False,1,,,single,True,0.686313,True,A
7609,417850848,1,1892.95,6,2981.67,10.2345,115.498,12,12.4309,5245,0.841026,3,24,0,0,,193.866,1105.79,0.995797,159.713,61.469,False,False,2,1.35037,False,1,,,single,True,0.446886,True,A
7611,3666962,1,1881.93,6,3060.93,10.2342,48.9973,11,11.9947,5842,0.96405,3,24,0,0,5.05198,302.271,970.831,0.976343,127.594,26.6217,False,False,5,1.78173,False,1,,,single,True,0.51902,True,A
7615,188504714,1,1894.16,8,3928.84,10.2283,-1.49285,11,12.6587,5937,1.3975,3,24,0,0,,230.402,1369.98,0.967217,134.148,40.4855,False,False,3,0.637673,True,1,,,single_partial,True,0.852396,True,B
7617,126369215,1,1892.54,6,2870.99,10.2274,125.496,10,12.1397,5977.2,1.28028,3,24,0,0,,155.271,988.328,0.989844,136.095,25.4712,False,False,2,2.77575,False,1,,,single,True,0.667541,True,A
7626,148963939,1,1883.81,2,5243.13,10.2198,3.83639,4,10.3737,5768,1.1012,3,24,0,0,6.82294,480.827,635.384,0.812033,190.282,68.5066,False,False,0,0.656428,False,1,,,single,True,0.775924,True,A
7635,420128682,1,1883.7,6,2494.3,10.1983,6.49429,12,11.0565,6227,1.81958,3,24,0,0,7.08868,353.825,509.103,0.911309,290.611,75.7274,True,False,2,1.50041,False,1,,,single,True,0.884306,True,B
7637,417839594,1,1896.47,8,3187.81,10.1956,4.49104,16,11.5903,3316,0.298851,3,24,0,0,12.301,388.254,768.061,0.988657,147.356,65.1399,False,False,1,1.42539,True,1,,,single_partial,True,0.164194,True,B
7639,233075841,1,1891.1,16,410.538,10.1938,138.166,32,8.1519,5073,0.804724,3,24,0,0,,33.836,164.731,0.999009,271.398,63.6689,False,False,1,0.95651,False,1,,,single,True,0.158665,True,A
7641,219807735,1,1897.52,6,2167.12,10.1929,5.83863,12,9.8614,5752,1.19017,3,24,0,0,4.31119,229.465,269.245,0.929619,266.617,61.1965,True,False,1,0.731448,False,1,,,single,True,0.539147,True,B
7644,298073824,1,1876.19,24,370.589,10.1754,133.167,48,8.1033,6906,4.12041,3,24,0,0,1.23768,50.0951,161.045,0.990469,201.337,75.9827,False,False,4,1.31286,False,1,,1447.01,single,True,0.77187,True,A
7645,85914326,1,1873.26,1.5,4474.25,10.1746,62.8332,3,11.764,5650,1.37096,3,24,0,0,,129.248,777.831,0.968972,137.879,22.5822,False,False,0,0.675183,False,1,,,single,True,0.892365,True,A
7646,126351267,1,1878.28,1.5,3385.22,10.1744,136.668,3,11.1322,7953.62,1.98619,3,24,0,0,,103.33,505.535,0.984031,135.776,27.5048,False,False,4,2.13808,False,1,,,single,True,1.12453,True,A
7650,126236473,1,1897.6,1,7028,10.1673,3.99299,2,7.7657,5455,0.83188,2,16,1,0,8.52855,4410.52,163.166,0.999251,133.458,26.9132,True,False,2,1.76298,False,1,,,single,True,0.678631,True,B
7653,21507976,1,1871.27,6,7961.03,10.1605,10.6667,11,12.7164,4333.33,0.802425,3,24,0,0,6.73424,863.463,1659.61,0.948535,132.976,47.6347,True,False,0,0.581408,False,1,,,single,True,0.696701,True,B
7654,272745729,1,1871.05,1.5,51591.6,10.1574,9.33333,3,12.9626,5844,1.3069,3,24,0,0,6.70318,5845.53,4088.61,0.971852,235.705,68.0527,True,False,1,1.42539,False,1,,,single,True,2.88861,False,B
7657,353968441,1,1891.59,1.5,8634.97,10.1562,0.322755,3,12.636,5593.94,1.18907,3,24,0,0,,318.625,1316.19,0.991527,157.875,37.8254,False,False,0,0.693938,True,1,,,single_partial,True,1.07522,True,B
7660,307989910,1,1892.57,1.5,10276,10.1503,0.322834,3,12.7931,5402.15,1.92853,3,24,0,0,,333.29,1700.85,0.93013,149.6,24.0695,False,False,3,1.25659,True,1,,,single_partial,True,1.90237,True,B
7661,117505748,1,1874.77,4,4860.69,10.146,99.1666,8,12.5426,5496.3,0.910755,3,24,0,0,,251.453,1255.21,0.997482,138.033,28.4069,False,False,0,1.16282,False,1,,,single,True,0.617886,True,A
7662,229596042,1,1872.59,16,1965.71,10.1422,35,32,12.118,6115,2.12871,3,24,0,0,4.43744,218.797,846.959,0.962262,273.496,76.002,False,False,2,0.918999,False,1,,,single,True,0.918404,True,A
7663,8793666,1,1874.18,1.5,7297.48,10.1418,84.8333,3,12.6779,5508.14,1.00288,3,24,0,0,,209.387,1261.7,0.937918,140.753,34.8893,False,False,2,1.23784,False,1,,,single,True,0.833667,True,A
7666,117246841,1,1872.32,2,3438.92,10.1403,40.1666,3,11.0632,7003.37,2.19057,3,24,0,0,0.357215,138.17,491.841,0.984939,130.167,26.9202,False,False,3,2.02555,False,1,,,single,True,1.25004,True,A
7668,233634401,1,1892.03,1.5,7833.57,10.1396,0.673017,3,12.6885,5212.43,0.832583,3,24,0,0,,249.71,1276.39,0.991387,145.867,28.0666,False,False,3,1.2941,True,1,,,single_partial,True,0.717075,True,B
7669,91844695,1,1882.94,8,1150.69,10.139,24.8381,14,10.6579,5441.21,0.86865,3,24,0,0,,95.7409,389.774,0.99637,141.508,23.8022,False,False,5,2.64447,False,1,,,single,True,0.286735,True,A
7672,39733489,1,1896.96,16,474.433,10.1376,19.3359,32,6.815,6274.95,1.38732,3,24,0,0,4.87353,49.9685,100.832,0.999442,154.254,47.3084,True,False,2,0.5,False,1,,,single,True,0.29405,True,B
7674,172534443,1,1874.52,2,7725.12,10.1329,1.33597,4,12.43,5637.65,2.4135,3,24,0,0,13.6459,516.929,1161.51,0.988377,143.34,25.9655,False,False,4,2.13808,True,1,,,single_partial,True,2.06423,False,B
7677,414969628,1,1891.86,3,6626.02,10.1197,118.662,5,12.6478,5746.42,2.24504,3,24,0,0,,264.192,1385.4,0.98448,141.287,23.5676,False,False,3,2.26937,False,1,,,single,True,1.77831,True,A
7679,117164326,1,1889.66,2,7992.59,10.1175,64.5031,4,12.839,6196.61,1.70516,3,24,0,0,,246.341,1676.52,0.976778,129.678,29.1765,False,False,1,1.87551,False,1,,,single,True,1.48343,True,A
7683,332144509,1,1893.14,3,2367.86,10.1095,0.508222,5,11.0004,5649.75,1.66178,3,24,0,0,,105.166,474.589,0.99688,129.865,35.4596,False,False,0,0.918999,True,1,,,single_partial,True,0.78688,True,B
7684,441804114,1,1876.22,24,205.411,10.109,134,47,7.75763,9323,1.81984,3,24,0,0,1.44281,36.0326,128.872,0.998942,265.516,73.4617,False,False,0,1.18157,False,1,,,single,True,0.253807,True,A
7685,149363465,1,1896.93,16,3136.38,10.1061,19.9976,32,12.9477,5352.94,0.797301,3,24,0,0,,321.422,1624.59,0.937035,138.715,28.5046,True,False,1,1.05029,False,1,,,single,True,0.434505,True,B
7688,149417234,1,1887.94,3,8327.38,10.0991,0.663018,5,12.8119,5325.7,0.823066,3,24,0,0,10.4968,455.443,1489.67,0.923039,140.2,25.826,False,False,3,1.70671,True,1,,,single_partial,True,0.73088,True,B
7689,8942965,1,1897.23,8,1878.15,10.0969,12.8423,16,11.6123,5781.15,1.01195,3,24,0,0,9.74716,157.959,627.568,0.998489,153.323,33.2468,False,False,0,0.5,False,1,,,single,True,0.426758,True,A
7695,87950945,1,1889.09,1.5,10524,10.0815,0.675165,3,12.8186,5590,1.64848,3,24,0,0,,304.069,1691.69,0.957048,145.622,20.5857,False,False,2,1.61294,True,1,,,single_partial,True,1.64563,True,B
7697,330706368,1,1889.56,4,5572.05,10.0786,63.6621,8,12.8293,5019.02,0.801724,3,24,0,0,,278.567,1476.9,0.985054,141.763,26.2854,False,False,2,1.91302,False,1,,,single,True,0.582358,True,A
7698,393854649,1,1896.96,16,427.727,10.0773,19.3378,32,8.1963,5671.49,1.39355,3,24,0,0,4.87355,46.2257,138.923,0.998938,156.76,46.937,True,False,3,0.768959,False,1,,,single,True,0.280455,True,B
7701,236764295,1,1876.39,16,478.649,10.0747,138,31,8.51747,6463,2.45599,3,24,0,0,6.45832,66.7794,158.355,0.98676,273.188,66.1214,False,False,2,0.525143,False,1,,,single,True,0.522869,True,A
7703,126324163,1,1879.71,6,4319.04,10.0694,102.334,11,12.7709,5862,1.51717,3,24,0,0,,248.605,1374.98,0.912231,135.337,27.6185,False,False,5,2.40065,False,1,,,single,True,0.970254,True,A
7705,117505469,1,1872.77,6,3044.44,10.068,51.1666,11,12.3433,5738.11,1.06575,3,24,0,0,,158.582,1057.45,0.989362,137.993,29.7145,False,False,4,1.03153,False,1,,,single,True,0.572225,True,A
7706,154965981,1,1881.06,1,6070.62,10.065,69.8383,2,11.8561,6391,2.07534,3,24,0,0,,135.08,897.877,0.931609,142.049,24.573,False,False,0,2.66322,False,1,,,single,True,1.57349,True,A
7707,8718728,1,1874.34,3,14058.1,10.065,0.165183,4,12.9029,6556.2,1.95172,2,16,1,0,5.24436,2053.96,1429.03,0.923994,138.337,32.0569,False,False,1,1.20033,True,1,,,single_partial,True,2.25185,False,B
7708,258954036,1,1893.34,1.5,10621.9,10.0633,106.159,3,12.2759,5702,0.945216,3,24,0,0,9.41952,1949.16,890.419,0.975712,289.064,68.4696,False,False,1,2.25061,False,1,,,single,True,0.947957,True,A
7710,241259860,1,1896.96,16,288.274,10.0568,19.3473,32,7.8875,6637.34,1.81098,3,24,0,0,4.87362,45.0653,119.447,0.9994,158.124,31.4219,True,False,2,0.5,False,1,,,single,True,0.299208,True,B
7712,16779920,1,1896.68,24,1458.82,10.0521,2.49829,44,12.2188,5728,2.27837,3,24,0,0,5.68574,411.264,946.69,0.951543,141.654,36.1016,False,False,2,0.99402,True,1,,,single_partial,True,0.846803,True,B
7714,86118797,1,1873.34,1,6186.79,10.0455,64.6666,2,11.4407,6373.44,1.23867,1,8,1,0,2.78487,2192.53,675.609,0.817328,140.233,23.2603,False,False,3,1.63169,False,1,,,single,True,0.948082,True,A
7715,149369349,1,1876.79,3,90337.3,10.0451,147.667,6,11.3921,5571.41,0.948207,1,8,1,0,2.09936,13901.7,13394.6,0.997279,139.215,25.213,False,False,6,1.55667,False,2,,,single,True,2.77328,False,B
7720,259099258,1,1871.66,6,4243.91,10.0247,6,12,11.9596,6935,2.26984,3,24,0,0,1.79396,333.274,1015.38,0.884835,291.193,67.0782,False,False,4,2.51318,False,1,,,single,True,1.43892,True,A
7721,458481137,1,1885.56,4,5498.93,10.0231,5.15924,8,11.629,5911,1.04163,3,24,0,0,6.48326,739.835,865.095,0.996774,233.52,62.2383,False,False,2,0.712693,False,1,,,single,True,0.75164,True,A
7722,24004731,1,1896.94,16,2178.7,10.0209,19.8423,31,10.2495,5822,1.04498,3,24,0,0,6.4981,403.466,476.84,0.819422,163.212,46.6083,True,False,2,1.10655,False,1,,,single,True,0.474639,True,B
7723,165915671,1,1888.47,3,5981.66,10.0185,35.5025,6,12.8098,3977.67,0.835417,3,24,0,0,,316.107,1597.5,0.857215,131.824,32.3119,False,False,3,2.64447,False,1,,,single,True,0.628741,True,A
7725,149443756,1,1878.79,6,5308.76,10.0164,124.338,11,12.9371,6052,0.992926,3,24,0,0,,300.38,1658.63,0.976868,141.001,25.5028,False,False,0,2.26937,False,1,,,single,True,0.703997,True,A
7726,307958224,1,1895.67,4,1894.71,10.0135,50.3415,8,11.1244,6466,1.33883,3,24,0,0,,93.8299,490.014,0.976529,148.894,26.3877,False,False,2,1.2941,False,1,,,single,True,0.567093,True,A
7729,8792820,1,1878.71,12,1731.43,10.0017,-0.163548,15,10.8101,6318,1.10889,3,24,0,0,13.6458,1449.02,438.201,0.994672,140.712,30.5726,False,False,2,0.918999,True,1,,,single_partial,True,0.449002,True,B
7732,117279924,1,1887.54,6,2052.92,9.99606,14.5018,11,11.6646,6147.71,1.12522,3,24,0,0,,117.381,692.231,0.972414,131.2,26.961,False,False,3,2.2131,False,1,,,single,True,0.496114,True,A
7734,147994132,1,1897.49,1.5,4518.78,9.99212,6.66506,3,10.6211,5803,1.24165,3,24,0,0,6.20264,876.111,506.229,0.858437,170.596,66.91,False,False,1,0.712693,False,1,,,single,True,0.812208,True,A
7737,126238239,1,1871.86,1,2824.08,9.98559,29.1666,2,10.7492,5893,1.95809,3,24,0,0,,77.1113,414.24,0.988984,133.556,28.5465,False,False,2,1.89426,False,1,,,single,True,1.01258,True,A
7742,117381286,1,1882.42,3,5210.5,9.97314,37.3332,6,12.657,5777.68,1.04771,3,24,0,0,,211.279,1268.72,0.98258,132.261,26.233,False,False,1,2.19435,False,1,,,single,True,0.735933,True,A
7746,268051899,1,1897.53,2,4481.46,9.96363,5.49123,4,10.6188,3824,0.64058,3,24,0,0,13.5623,823.834,457.753,0.778236,298.029,60.8356,True,False,4,1.16282,False,1,,,single,True,0.417292,True,B
7747,137888955,1,1871.23,4,4692.05,9.96322,14.1667,7,12.5485,5921.43,1.28252,3,24,0,0,,213.709,1127.83,0.995684,151.453,59.0563,True,False,2,0.95651,False,1,,,single,True,0.854876,True,B
7749,219794110,1,1886.33,16,981.997,9.95412,19.1633,31,11.7201,5955,1.08412,3,24,0,0,,109.507,639.414,0.988118,265.156,60.3121,False,False,2,1.27535,False,1,,,single,True,0.33059,True,A
7750,160472901,1,1883.81,1,4614.89,9.94735,3.83385,2,10.1625,5308,0.881305,2,16,1,0,9.72469,5893.01,361.724,0.945895,237.435,73.7028,False,False,1,0.750204,False,1,,,single,True,0.582592,True,A
7752,239205079,1,1897.26,1.5,2070.38,9.94263,12.1779,3,7.0485,5981,1.05978,3,24,0,0,13.6461,446.947,231.269,0.876231,149.259,19.7624,False,False,2,1.81924,False,1,,,single,True,0.469244,True,A
7753,341526824,1,1896.22,4,5214.76,9.94203,36.9886,6,12.769,6124,1.46716,3,24,0,0,,236.999,1426.7,0.994495,130.098,31.1954,False,False,2,2.53194,False,1,,,single,True,1.03098,True,A
7754,86383614,1,1897.49,6,5495.82,9.94139,6.49084,12,12.8301,5170,0.796353,3,24,0,0,,372.603,1708.62,0.808452,145.906,61.6636,False,False,4,0.750204,False,1,,,single,True,0.574486,True,A
7755,147936910,1,1883.8,1.5,2741.1,9.93784,4.16746,3,9.4285,5966,2.22142,1.25,10,1,0,4.12561,3385.44,223.736,0.998887,166.35,66.8124,False,False,3,0.95651,False,1,,,single,True,1.13175,True,A
7756,355867695,1,1895.91,2,3320.07,9.93689,44.494,4,10.8116,4225,0.693431,3,24,0,0,7.97787,632.677,502.817,0.858334,157.146,65.8546,False,False,0,0.693938,False,1,1260.02,"1260.01,1260.02,1260.03",single,True,0.388807,True,A
7757,219778840,1,1897.41,8,1566.04,9.93645,8.33554,16,11.3967,3975,0.654743,3,24,0,0,,124.928,591.956,0.970343,263.807,65.9091,False,False,0,0.618918,False,1,,,single,True,0.252133,True,A
7758,20162099,1,1886.59,12,588.25,9.93613,34.1656,24,10.5261,5593,1.58687,3,24,0,0,,66.7377,331.569,0.996291,145.34,47.8708,False,False,2,0.5,False,1,,,single,True,0.374524,True,A
7761,148623084,1,1897.54,4,3611.44,9.93361,5.49714,8,12.2555,5211,0.801394,3,24,0,0,,159.12,1021.85,0.992374,154.235,57.5931,True,False,3,0.5,False,1,,,single,True,0.468645,True,B
7763,166583413,1,1891.13,1.5,5758,9.93038,99.8345,3,12.3118,5944.14,0.969999,3,24,0,0,,168.188,1072.04,0.888259,135.302,34.9907,False,False,1,0.862734,False,1,,,single,True,0.71625,True,A
7764,101615772,1,1883.77,4,7858.66,9.93027,4.84321,8,12.0885,5526.24,0.839817,2,16,1,0,10.497,5687.46,887.052,0.997398,160.335,35.8433,False,False,0,0.525143,False,1,,,single,True,0.724463,True,A
7766,117108694,1,1883.7,6,3122.26,9.92875,6.49792,12,11.9947,4042,0.875798,3,24,0,0,7.18189,520.864,856.867,0.982768,128.882,27.9268,True,False,3,2.02555,False,1,,,single,True,0.476207,True,B
7767,457136325,1,1882.4,4,3838.06,9.92787,37.8331,8,12.3895,5737.61,1.46885,3,24,0,0,,169.088,1119.27,0.828572,140.962,48.0146,False,False,0,0.618918,False,1,,,single,True,0.885505,True,A
7768,137800924,1,1887.33,12,2721.16,9.92681,14.1596,23,12.777,5298,0.734177,3,24,0,0,,221.929,1406.81,0.988018,176.506,57.7424,False,False,4,0.581408,False,1,,,single,True,0.372679,True,A
7770,407613085,1,1896.92,16,1518.61,9.92075,3.15315,28,12.3746,6131.46,1.83439,3,24,0,0,,242.592,1033.39,0.951935,157.735,31.9071,True,False,3,0.506387,True,1,,,single_partial,True,0.695621,True,B
7771,160585778,1,1886.41,12,1962.58,9.9164,23.6663,24,12.4929,6224,1.97637,3,24,0,0,,155.076,1059.63,0.983299,243.692,72.994,False,False,1,1.21908,False,1,,,single,True,0.852,True,A
7772,117413283,1,1895.37,2,4589.3,9.91601,57.4921,4,11.6212,6071.04,1.67382,0.75,6,1,0,3.59097,4208.02,724.998,0.953506,132.643,26.9136,False,False,3,1.68796,False,1,,,single,True,1.10342,True,A
7773,3800691,1,1893.1,2,7674.43,9.91434,0.507687,4,12.8187,5956.39,1.29155,3,24,0,0,,291.709,1577.37,0.97794,128.784,29.2473,False,False,1,1.35037,True,1,,,single_partial,True,1.10101,True,B
7777,229489705,1,1886.11,8,2732.94,9.91222,8.00564,15,11.9699,5992,1.48838,3,24,0,0,2.78642,209.525,871.146,0.906141,296.058,65.2673,False,False,3,1.50041,False,1,,,single,True,0.757158,True,A
7778,166582935,1,1882.03,1.5,4136.58,9.91,0.332681,3,11.6012,6237.45,1.89781,3,24,0,0,,118.285,678.827,0.992929,135.261,33.0396,False,False,0,1.59418,True,1,,,single_partial,True,1.18777,True,B
7779,88096079,1,1879.55,1.5,9232.96,9.90991,64.6745,3,12.9398,5841,1.36872,3,24,0,0,,298.882,1515.24,0.998043,148.177,22.6386,False,False,3,2.08181,False,1,,,single,True,1.2798,True,A
7781,39085535,1,1871.19,6,2690.95,9.90108,7.66638,9,11.7969,5778.19,1.59745,3,24,0,0,,157.274,795.595,0.989629,151.586,38.479,True,False,0,0.525143,False,1,,,single,True,0.806376,True,B
7782,29153701,1,1888.66,4,5078.69,9.89571,40.0029,8,12.5443,6081.97,1.02302,3,24,0,0,,260.296,1189.46,0.996981,134.757,42.949,False,False,0,0.843979,False,1,,,single,True,0.709443,True,A
7783,288735884,1,1885.99,6,6471.71,9.89564,6.00683,11,12.5735,4419,0.749765,3,24,0,0,5.86491,764.912,1315.02,0.885432,282.125,81.1904,False,False,0,0.5,False,1,,,single,True,0.586938,True,A
7784,160551942,1,1886.37,12,809.811,9.89551,22.6665,24,11.2716,6265,2.45103,3,24,0,0,,77.1871,540.462,0.989999,242.498,73.5101,False,False,2,0.900244,False,1,,,single,True,0.678732,True,A
7786,16118084,1,1896.41,4,1980.75,9.89118,32.4913,8,11.2655,5666.21,1.61268,3,24,0,0,,94.7811,528.149,0.962951,136.175,40.5357,False,False,1,1.03153,False,1,,,single,True,0.698426,True,A
7788,302330626,1,1885.48,6,3208.93,9.88801,6.16209,12,12.3652,5823.9,0.992413,3,24,0,0,,208.398,1016.59,0.995834,167.707,58.1263,False,False,0,0.600163,False,1,,,single,True,0.547054,True,A
7790,117273417,1,1882.43,3,5305.13,9.88598,36.9985,6,12.5545,6196,1.99682,3,24,0,0,,236.741,1260.14,0.988594,130.556,29.7352,False,False,1,2.66322,False,1,,,single,True,1.41529,True,A
7792,157834842,1,1883.71,6,2036.44,9.88117,6.3377,12,10.7619,5829,1.25257,3,24,0,0,8.02698,443.56,464.276,0.818299,149.822,42.0865,True,False,2,0.543898,False,1,,,single,True,0.550042,True,B
7794,233186825,1,1886.5,12,1701.86,9.87638,29.663,24,12.2896,5891,1.82485,3,24,0,0,,153.589,906.481,0.990313,225.073,69.339,False,False,6,1.61294,False,1,,,single,True,0.732566,True,A
