rank,tic,rank_in_star,t0,duration_h,depth_ppm,snr,edge_dist_h,n_in,tmag,teff,radius,window_d,max_dur_h,long_limited,hf_variable,var_period_d,var_amp_ppm,sigma_pt_ppm,crowdsap,ra,dec,crowded_time_bin,common_mode,n_coincident,n_coincident_expected,partial,n_dips_star,toi_match,toi_host,category,candidate,rp_rjup,planet_sized,tier
1,230068527,1,1886.39,6,319624,2493.77,25.1634,12,10.3915,6258,2.34713,3,24,0,0,13.6147,1009.05,360.793,0.935348,242.798,68.0267,False,False,1,0.768959,False,1,,,single,True,12.9126,False,B
2,142413710,1,1883.42,12,399330,1934.59,13.3403,24,12.3201,5105,0.797476,3,24,0,0,8.02709,422.908,966.888,0.94632,199.739,62.6311,False,False,2,0.600163,False,1,,,single,True,4.90389,False,B
3,198382838,1,1874.89,6,163392,1933.52,101.667,12,9.94752,5180,1.32,3,24,0,0,13.6148,224.94,265.773,0.980488,257.532,58.4078,False,False,2,0.5,False,1,,,single,True,5.19214,False,B
4,458479571,1,1893.16,4,223387,1812.84,110.342,8,10.2527,5694,1.47981,3,24,0,0,13.646,656.63,281.907,0.996294,233.197,65.4074,False,False,2,1.16282,False,2,,,single,True,6.80601,False,B
5,441741188,1,1879.37,16,217872,1733.01,110.497,31,12.0489,5957,2.37191,3,24,0,0,13.5624,195.467,765.563,0.977794,260.007,76.9769,False,False,1,0.581408,False,1,,,single,True,10.7735,False,B
6,198239685,1,1883.21,6,267459,1435.5,18.3393,12,11.2781,5986,1.63089,3,24,0,0,9.68767,1570.23,533.736,0.950663,249.231,60.3969,False,False,0,0.5,False,2,,,repeating,False,8.2075,False,
7,16220912,1,1887.96,6,266368,1420,24.6587,12,11.655,5552.53,1.1969,3,24,0,0,13.646,361.451,654.559,0.997656,153.515,36.5946,False,False,1,0.99402,False,1,,,single,True,6.01114,False,B
8,229404545,1,1897.41,4,261052,1392.59,8.49292,8,10.8656,6763,2.4457,3,24,0,0,13.4894,571.628,445.599,0.964105,292.74,63.1008,False,False,2,0.99402,False,5,,,repeating,False,12.1597,False,
9,229404545,2,1883.74,4,256461,1368.1,5.49603,8,10.8656,6763,2.4457,3,24,0,0,13.4894,571.628,445.599,0.964105,292.74,63.1008,True,False,4,0.99402,False,5,,,repeating,False,12.0523,False,
10,198239685,2,1893.16,6,250464,1344.29,110.345,12,11.2781,5986,1.63089,3,24,0,0,9.68767,1570.23,533.736,0.950663,249.231,60.3969,False,False,0,0.5,False,2,,,repeating,False,7.94246,False,
11,236771723,1,1881.45,4,320397,1312.93,60.4977,8,11.3936,6495,1.85245,3,24,0,0,13.4895,336.56,554.165,0.994228,274.325,71.1467,False,False,1,1.57543,False,2,,,repeating,False,10.2035,False,
12,229404545,3,1890.59,4,237899,1269.08,122.504,8,10.8656,6763,2.4457,3,24,0,0,13.4894,571.628,445.599,0.964105,292.74,63.1008,False,False,0,0.99402,False,5,,,repeating,False,11.608,False,
13,229404545,4,1876.93,4,236416,1261.17,147.5,8,10.8656,6763,2.4457,3,24,0,0,13.4894,571.628,445.599,0.964105,292.74,63.1008,False,False,0,0.99402,False,5,,,repeating,False,11.5718,False,
14,236771723,2,1886.55,3,336061,1254.17,22.0027,6,11.3936,6495,1.85245,3,24,0,0,13.4895,336.56,554.165,0.994228,274.325,71.1467,False,False,0,1.57543,False,2,,,repeating,False,10.4499,False,
15,160299607,1,1879.01,4,260368,1235.83,118.996,8,10.9943,6463,1.64749,3,24,0,0,13.4893,826.521,446.257,0.991305,187.671,82.3985,False,False,0,0.975265,False,3,,,repeating,False,8.18039,False,
16,160299607,2,1894.78,4,260030,1234.23,71.4886,8,10.9943,6463,1.64749,3,24,0,0,13.4893,826.521,446.257,0.991305,187.671,82.3985,False,False,1,0.975265,False,3,,,repeating,False,8.17508,False,
17,99763308,1,1891.16,8,98758.9,1211.77,144,16,9.4934,6445,2.96225,3,24,0,0,13.6457,223.95,198.341,0.992836,141.154,47.2494,False,False,0,0.5,False,2,,,repeating,False,9.05873,False,
18,237210418,1,1879.18,8,130209,1154.03,114.994,16,10.4583,8780,3.25979,3,24,0,0,13.5622,454.753,335.658,0.998257,294.325,77.1673,False,False,3,1.03153,False,2,,,repeating,False,11.4464,False,
19,453447502,1,1893.68,4,201979,1148.47,97.9975,8,10.4442,6690.31,1.71295,3,24,0,0,11.3715,966.874,360.694,0.97845,148.331,49.2979,False,False,0,0.5,False,5,,,repeating,False,7.49127,False,
20,453447502,2,1873,4,201677,1146.75,56.6666,8,10.4442,6690.31,1.71295,3,24,0,0,11.3715,966.874,360.694,0.97845,148.331,49.2979,False,False,0,0.5,False,5,,,repeating,False,7.48566,False,
21,453447502,3,1883.36,4,200840,1141.99,14.8353,8,10.4442,6690.31,1.71295,3,24,0,0,11.3715,966.874,360.694,0.97845,148.331,49.2979,False,False,1,0.5,False,5,,,repeating,False,7.47012,False,
22,198211503,1,1885.89,8,129761,1129.5,12.6628,16,10.4527,6120,2.01147,3,24,0,0,5.6728,233.308,338.812,0.997501,248.157,65.769,False,False,1,0.712693,False,3,,,single,True,7.05088,False,B
23,224289812,1,1876.94,3,290101,1090.33,151.167,6,10.8645,5934,1.59955,3,24,0,0,7.18214,1251.91,428.325,0.987609,183.07,57.1007,False,False,1,0.825224,False,2,,,repeating,False,8.38359,False,
24,224289812,2,1893.98,3,287359,1080.02,90.8444,6,10.8645,5934,1.59955,3,24,0,0,7.18214,1251.91,428.325,0.987609,183.07,57.1007,False,False,0,0.825224,False,2,,,repeating,False,8.34387,False,
25,233625771,1,1892.26,3,259709,1075.36,131.997,6,10.3858,6369,2.65561,3,24,0,0,9.04163,435.851,353.742,0.977809,284.406,62.4192,False,False,0,1.89426,False,8,,,repeating,False,13.1694,False,
26,233625771,2,1878.97,3,257930,1068,119.998,6,10.3858,6369,2.65561,3,24,0,0,9.04163,435.851,353.742,0.977809,284.406,62.4192,False,False,1,1.89426,False,8,,,repeating,False,13.1242,False,
27,21003480,1,1878.06,3,402934,1044.77,139.838,6,11.5615,6327,2.18681,0.5,4,1,1,1.36148,11020.1,907.868,0.902891,272.739,51.6554,False,False,2,0.731448,False,10,,,repeating,False,13.5078,False,
28,21003480,2,1872.64,3,401540,1041.16,48.1666,6,11.5615,6327,2.18681,0.5,4,1,1,1.36148,11020.1,907.868,0.902891,272.739,51.6554,False,False,0,0.731448,False,10,,,repeating,False,13.4844,False,
29,21003480,3,1880.77,3,399303,1035.36,74.8375,6,11.5615,6327,2.18681,0.5,4,1,1,1.36148,11020.1,907.868,0.902891,272.739,51.6554,False,False,1,0.731448,False,10,,,repeating,False,13.4468,False,
30,21003480,4,1875.35,3,399264,1035.26,113.167,6,11.5615,6327,2.18681,0.5,4,1,1,1.36148,11020.1,907.868,0.902891,272.739,51.6554,False,False,0,0.731448,False,10,,,repeating,False,13.4462,False,
31,21003480,5,1883.47,3,398227,1032.57,9.83755,6,11.5615,6327,2.18681,0.5,4,1,1,1.36148,11020.1,907.868,0.902891,272.739,51.6554,False,False,2,0.731448,False,10,,,repeating,False,13.4287,False,
32,21003480,6,1894.33,3,398062,1032.14,82.3434,6,11.5615,6327,2.18681,0.5,4,1,1,1.36148,11020.1,907.868,0.902891,272.739,51.6554,False,False,0,0.731448,False,10,,,repeating,False,13.4259,False,
33,21003480,7,1888.91,3,397143,1029.76,85.662,6,11.5615,6327,2.18681,0.5,4,1,1,1.36148,11020.1,907.868,0.902891,272.739,51.6554,False,False,2,0.731448,False,10,,,repeating,False,13.4104,False,
34,21003480,8,1891.62,3,395298,1024.97,147.343,6,11.5615,6327,2.18681,0.5,4,1,1,1.36148,11020.1,907.868,0.902891,272.739,51.6554,False,False,0,0.731448,False,10,,,repeating,False,13.3792,False,
35,21003480,9,1897.04,3,393565,1020.48,17.3434,6,11.5615,6327,2.18681,0.5,4,1,1,1.36148,11020.1,907.868,0.902891,272.739,51.6554,False,False,0,0.731448,False,10,,,repeating,False,13.3499,False,
36,21003480,10,1886.2,3,393190,1019.51,20.662,6,11.5615,6327,2.18681,0.5,4,1,1,1.36148,11020.1,907.868,0.902891,272.739,51.6554,False,False,0,0.731448,False,10,,,repeating,False,13.3435,False,
37,117276249,1,1880.4,3,360542,943.218,85.8324,6,11.4951,5610.34,1.36638,3,24,0,0,13.6456,4818.13,636.245,0.996716,130.884,26.6161,False,False,1,2.11933,False,4,,,repeating,False,7.98375,False,
38,117276249,2,1891.91,3,357111,934.242,119.502,6,11.4951,5610.34,1.36638,3,24,0,0,13.6456,4818.13,636.245,0.996716,130.884,26.6161,False,False,0,2.11933,False,4,,,repeating,False,7.94567,False,
39,417917895,1,1871.4,3,127353,920.762,18.1666,6,10.2468,6188,2.10168,3,24,0,0,13.6459,295.07,322.945,0.804754,183.723,64.6068,True,False,2,0.806469,False,3,,,repeating,False,7.29841,False,
40,417917895,2,1887.37,3,127044,918.531,54.6622,6,10.2468,6188,2.10168,3,24,0,0,13.6459,295.07,322.945,0.804754,183.723,64.6068,False,False,2,0.806469,False,3,,,repeating,False,7.28957,False,
41,16147129,1,1888.31,6,351501,899.04,32.0014,12,12.4291,6234.93,2.43507,3,24,0,0,13.4478,1833.52,1063.42,0.997846,136.565,39.2626,False,False,2,0.787714,False,2,,,repeating,False,14.0486,False,
42,233606058,1,1896.64,8,156556,892.045,26.9984,16,10.9218,5870,2.52683,3,24,0,0,13.5521,1354.15,441.352,0.902414,282.864,61.3371,False,False,0,0.975265,False,3,,,repeating,False,9.72901,False,
43,233606058,2,1874.91,8,155298,884.877,102,16,10.9218,5870,2.52683,3,24,0,0,13.5521,1354.15,441.352,0.902414,282.864,61.3371,False,False,3,0.975265,False,3,,,repeating,False,9.68984,False,
44,159241248,1,1892.12,6,291160,883.09,135.491,12,12.5008,6200,2.72985,3,24,0,0,13.5623,377.339,1053.44,0.983785,226.31,81.3828,False,False,2,0.543898,False,4,,,repeating,False,14.3338,False,
45,16147129,2,1878.84,6,343828,879.414,123.333,12,12.4291,6234.93,2.43507,3,24,0,0,13.4478,1833.52,1063.42,0.997846,136.565,39.2626,False,False,2,0.787714,False,2,,,repeating,False,13.8944,False,
46,159241248,2,1880.41,6,289861,879.15,85.4967,12,12.5008,6200,2.72985,3,24,0,0,13.5623,377.339,1053.44,0.983785,226.31,81.3828,False,False,0,0.543898,False,4,,,repeating,False,14.3018,False,
47,9339921,1,1871.23,4,328589,850.515,5.66667,7,11.9674,6026.47,1.66026,0.75,6,1,0,3.68807,5004.53,921.269,0.977906,149.889,41.959,True,False,1,0.581408,False,1,,,single,True,9.26105,False,B
48,233606058,3,1886.93,6,164683,839.46,34.0014,12,10.9218,5870,2.52683,3,24,0,0,13.5521,1354.15,441.352,0.902414,282.864,61.3371,False,False,2,0.975265,False,3,,,repeating,False,9.97833,False,
49,159241248,3,1886.26,6,276236,837.825,22.5037,12,12.5008,6200,2.72985,3,24,0,0,13.5623,377.339,1053.44,0.983785,226.31,81.3828,False,False,0,0.543898,False,4,,,repeating,False,13.9616,False,
50,159241248,4,1874.53,6,275103,834.388,93.5,12,12.5008,6200,2.72985,3,24,0,0,13.5623,377.339,1053.44,0.983785,226.31,81.3828,False,False,1,0.543898,False,4,,,repeating,False,13.933,False,
51,142865103,1,1895.56,6,95539.7,808.063,52.9969,12,10.4932,6203,2.20774,3,24,0,0,7.12168,126.41,381.961,0.985411,175.661,70.6618,False,False,1,0.787714,False,2,,,repeating,False,6.64045,False,
52,236764775,1,1876.39,4,289558,807.375,137.5,8,12.0715,5952,1.40879,3,24,0,0,9.0347,1538.5,847.004,0.982328,273.564,66.8869,False,False,3,0.768959,False,1,,,single,True,7.37686,False,B
53,160268302,1,1875.9,3,303982,805.941,126.167,6,12.0719,5894,1.41945,3,24,0,0,13.6457,443.176,802.552,0.972203,182.467,75.1306,False,False,0,1.14406,False,3,,,repeating,False,7.61556,False,
54,160268302,2,1896.12,3,303297,804.124,39.4946,6,12.0719,5894,1.41945,3,24,0,0,13.6457,443.176,802.552,0.972203,182.467,75.1306,False,False,1,1.14406,False,3,,,repeating,False,7.60697,False,
55,232646332,1,1874.11,4,211358,767.484,83.5,8,11.3561,5784,2.34923,3,24,0,0,13.6146,1778.52,574.381,0.977122,281.537,58.7328,False,False,1,1.10655,False,2,,,repeating,False,10.5098,False,
56,137712136,1,1873.02,3,171198,764.162,49.6667,6,10.2363,6379.92,2.57347,3,24,0,0,13.4061,311.712,335.706,0.996204,140.96,54.7909,False,False,1,0.900244,False,7,,,repeating,False,10.3616,False,
57,137712136,2,1893.99,3,170710,761.982,90.4905,6,10.2363,6379.92,2.57347,3,24,0,0,13.4061,311.712,335.706,0.996204,140.96,54.7909,False,False,0,0.900244,False,7,,,repeating,False,10.3468,False,
58,230023944,1,1889.11,8,146971,760.776,76.0046,16,11.0135,5636,2.40642,3,24,0,0,9.50138,282.825,496.139,0.988021,291.921,65.1313,False,False,1,1.4629,False,2,,,repeating,False,8.97728,False,
59,137712136,3,1883.52,3,170435,760.758,10.9983,6,10.2363,6379.92,2.57347,3,24,0,0,13.4061,311.712,335.706,0.996204,140.96,54.7909,True,False,2,0.900244,False,7,,,repeating,False,10.3385,False,
60,233625771,3,1887.43,3,183227,758.676,46.0021,6,10.3858,6369,2.65561,3,24,0,0,9.04163,435.851,353.742,0.977809,284.406,62.4192,False,False,1,1.89426,False,8,,,repeating,False,11.0616,False,
61,233625771,4,1874.14,3,181618,752.012,84,6,10.3858,6369,2.65561,3,24,0,0,9.04163,435.851,353.742,0.977809,284.406,62.4192,False,False,0,1.89426,False,8,,,repeating,False,11.0129,False,
62,318251984,1,1885.71,6,250147,747.362,12.1614,12,12.3623,4721.18,1.27828,3,24,0,0,11.3716,916.988,1000.25,0.98468,163.354,53.6413,False,False,0,0.5,False,1,,,single,True,6.22131,False,B
63,105513126,1,1875.98,8,130832,744.418,128.167,16,11.3628,6453.4,2.47888,3,24,0,0,13.6459,673.51,563.876,0.991838,152.642,45.3017,False,False,0,0.5,False,1,,,single,True,8.72508,False,B
64,117276249,3,1874.59,3,280318,733.342,94.6666,6,11.4951,5610.34,1.36638,3,24,0,0,13.6456,4818.13,636.245,0.996716,130.884,26.6161,False,False,2,2.11933,False,4,,,repeating,False,7.0397,False,
65,160536110,1,1875.14,3,377571,732.14,108,6,11.2926,5666,1.48569,1.25,10,1,0,6.1884,5859.36,578.246,0.894209,241.634,77.0092,False,False,0,0.543898,False,8,,,repeating,False,8.88351,False,
66,137712136,4,1888.74,3,163363,729.189,51.0027,6,10.2363,6379.92,2.57347,3,24,0,0,13.4061,311.712,335.706,0.996204,140.96,54.7909,False,False,2,0.900244,False,7,,,repeating,False,10.1217,False,
67,137712136,5,1878.27,3,163272,728.781,136.998,6,10.2363,6379.92,2.57347,3,24,0,0,13.4061,311.712,335.706,0.996204,140.96,54.7909,False,False,0,0.900244,False,7,,,repeating,False,10.1189,False,
68,91899590,1,1872.4,3,271708,723.005,42.1665,6,11.5802,6442,2.05946,3,24,0,0,13.6459,1209.39,754.638,0.996627,142.264,22.9038,False,False,2,2.47567,False,7,,,repeating,False,10.4463,False,
69,91899590,2,1879.92,3,270694,720.306,97.3387,6,11.5802,6442,2.05946,3,24,0,0,13.6459,1209.39,754.638,0.996627,142.264,22.9038,False,False,2,2.47567,False,7,,,repeating,False,10.4268,False,
70,137711557,1,1890.05,1.5,268833,716.917,77.3366,3,10.6895,6158.6,1.82452,3,24,0,0,7.49409,745.761,418.461,0.990991,141.071,57.1579,False,False,0,0.825224,False,5,,,repeating,False,9.20551,False,
71,137711557,2,1879.18,2,256392,716.181,114.998,4,10.6895,6158.6,1.82452,3,24,0,0,7.49409,745.761,418.461,0.990991,141.071,57.1579,False,False,0,0.825224,False,5,,,repeating,False,8.98997,False,
72,91899590,3,1883.71,3,268928,715.607,6.33868,6,11.5802,6442,2.05946,3,24,0,0,13.6459,1209.39,754.638,0.996627,142.264,22.9038,True,False,1,2.47567,False,7,,,repeating,False,10.3927,False,
73,91899590,4,1894.98,3,268865,715.44,66.8364,6,11.5802,6442,2.05946,3,24,0,0,13.6459,1209.39,754.638,0.996627,142.264,22.9038,False,False,1,2.47567,False,7,,,repeating,False,10.3915,False,
74,160536110,2,1894.37,2,399626,714.386,81.4953,4,11.2926,5666,1.48569,1.25,10,1,0,6.1884,5859.36,578.246,0.894209,241.634,77.0092,False,False,0,0.543898,False,8,,,repeating,False,9.1393,False,
75,91899590,5,1887.44,3,268320,713.99,12.6611,6,11.5802,6442,2.05946,3,24,0,0,13.6459,1209.39,754.638,0.996627,142.264,22.9038,False,False,3,2.47567,False,7,,,repeating,False,10.381,False,
76,160536110,3,1882.05,1.5,424550,713.965,46.1652,3,11.2926,5666,1.48569,1.25,10,1,0,6.1884,5859.36,578.246,0.894209,241.634,77.0092,False,False,0,0.543898,False,8,,,repeating,False,9.41998,False,
77,91899590,6,1891.23,3,267534,711.896,103.661,6,11.5802,6442,2.05946,3,24,0,0,13.6459,1209.39,754.638,0.996627,142.264,22.9038,False,False,3,2.47567,False,7,,,repeating,False,10.3657,False,
78,91899590,7,1876.19,3,267379,711.485,133.167,6,11.5802,6442,2.05946,3,24,0,0,13.6459,1209.39,754.638,0.996627,142.264,22.9038,False,False,4,2.47567,False,7,,,repeating,False,10.3627,False,
79,160536110,4,1887.45,2,395428,706.881,50.0017,4,11.2926,5666,1.48569,1.25,10,1,0,6.1884,5859.36,578.246,0.894209,241.634,77.0092,False,False,1,0.543898,False,8,,,repeating,False,9.09117,False,
80,219880784,1,1896.16,3,344680,696.584,38.3338,6,12.1826,5856,1.37346,1,8,1,0,5.04244,5418.7,967.291,0.986663,261.228,68.6663,False,False,0,0.825224,False,7,,,repeating,False,7.8466,False,
81,365936982,1,1879.62,2,206921,693.895,104.498,4,9.835,6865,2.77838,1.25,10,1,0,1.72941,673.298,312.699,0.995135,180.183,77.0834,False,False,1,0.5,False,10,,,repeating,False,12.2985,False,
82,219880784,2,1871.66,3,343303,693.801,24.6667,6,12.1826,5856,1.37346,1,8,1,0,5.04244,5418.7,967.291,0.986663,261.228,68.6663,False,False,0,0.825224,False,7,,,repeating,False,7.83092,False,
83,365936982,2,1895.28,2,206733,693.264,59.4925,4,9.835,6865,2.77838,1.25,10,1,0,1.72941,673.298,312.699,0.995135,180.183,77.0834,False,False,0,0.5,False,10,,,repeating,False,12.2929,False,
84,219880784,3,1888,3,342697,692.576,63.6662,6,12.1826,5856,1.37346,1,8,1,0,5.04244,5418.7,967.291,0.986663,261.228,68.6663,False,False,0,0.825224,False,7,,,repeating,False,7.824,False,
85,160268302,3,1881.22,4,232394,692.265,65.9991,8,12.0719,5894,1.41945,3,24,0,0,13.6457,443.176,802.552,0.972203,182.467,75.1306,False,False,2,1.14406,False,3,,,repeating,False,6.65872,False,
86,16814540,1,1879.88,1.5,428501,692.238,98.1683,3,11.5013,6252.78,2.30443,1.5,12,1,0,2.84287,1194.67,741.25,0.997119,142.525,41.5711,False,False,1,0.975265,False,10,,,repeating,False,14.679,False,
87,365936982,3,1874.4,1.5,216935,691.092,10.8335,3,9.835,6865,2.77838,1.25,10,1,0,1.72941,673.298,312.699,0.995135,180.183,77.0834,False,False,1,0.5,False,10,,,repeating,False,12.5926,False,
88,16814540,2,1896.93,1.5,427619,690.812,20.163,3,11.5013,6252.78,2.30443,1.5,12,1,0,2.84287,1194.67,741.25,0.997119,142.525,41.5711,True,False,2,0.975265,False,10,,,repeating,False,14.6639,False,
89,365936982,4,1890.07,1.5,216757,690.523,9.83723,3,9.835,6865,2.77838,1.25,10,1,0,1.72941,673.298,312.699,0.995135,180.183,77.0834,False,False,1,0.5,False,10,,,repeating,False,12.5874,False,
90,16814540,3,1874.21,2,415083,689.445,85.6666,4,11.5013,6252.78,2.30443,1.5,12,1,0,2.84287,1194.67,741.25,0.997119,142.525,41.5711,False,False,3,0.975265,False,10,,,repeating,False,14.4474,False,
91,16814540,4,1891.25,2,414198,687.975,102.999,4,11.5013,6252.78,2.30443,1.5,12,1,0,2.84287,1194.67,741.25,0.997119,142.525,41.5711,False,False,3,0.975265,False,10,,,repeating,False,14.4319,False,
92,402655790,1,1878.47,3,252449,686.775,131.993,6,11.5425,5170,1.54411,0.75,6,1,0,3.38795,5782.41,779.117,0.947656,302.425,66.7788,False,False,0,1.59418,False,7,,,repeating,False,7.54958,False,
93,402655790,2,1891.64,3,252335,686.465,146.987,6,11.5425,5170,1.54411,0.75,6,1,0,3.38795,5782.41,779.117,0.947656,302.425,66.7788,False,False,0,1.59418,False,7,,,repeating,False,7.54787,False,
94,16814540,5,1871.34,1.5,424751,686.179,16.8333,3,11.5013,6252.78,2.30443,1.5,12,1,0,2.84287,1194.67,741.25,0.997119,142.525,41.5711,True,False,0,0.975265,False,10,,,repeating,False,14.6146,False,
95,219880784,4,1891.98,3,339276,685.661,138.834,6,12.1826,5856,1.37346,1,8,1,0,5.04244,5418.7,967.291,0.986663,261.228,68.6663,False,False,0,0.825224,False,7,,,repeating,False,7.78484,False,
96,328586949,1,1889.47,4,135538,685.439,64.0023,8,11.0344,6201.65,1.53652,3,24,0,0,13.4061,442.845,462.655,0.949098,143.142,56.1697,False,False,1,0.562653,False,2,,,single,True,5.5046,False,B
97,16814540,6,1888.38,1.5,423963,684.907,34.3321,3,11.5013,6252.78,2.30443,1.5,12,1,0,2.84287,1194.67,741.25,0.997119,142.525,41.5711,False,False,1,0.975265,False,10,,,repeating,False,14.6011,False,
98,219880784,5,1879.83,3,338773,684.646,99.3339,6,12.1826,5856,1.37346,1,8,1,0,5.04244,5418.7,967.291,0.986663,261.228,68.6663,False,False,0,0.825224,False,7,,,repeating,False,7.77908,False,
99,125527530,1,1882.46,3,170269,683.366,36.3385,6,10.8947,5503.98,1.43165,3,24,0,0,13.6459,1546.15,505.318,0.994185,144.596,29.3395,False,False,0,1.0878,False,1,,,single,True,5.7486,False,B
100,16814540,7,1877.03,1.5,422999,683.349,153.333,3,11.5013,6252.78,2.30443,1.5,12,1,0,2.84287,1194.67,741.25,0.997119,142.525,41.5711,False,False,0,0.975265,False,10,,,repeating,False,14.5845,False,
101,402655790,3,1871.89,3,251015,682.873,29.5,6,11.5425,5170,1.54411,0.75,6,1,0,3.38795,5782.41,779.117,0.947656,302.425,66.7788,False,False,2,1.59418,False,7,,,repeating,False,7.5281,False,
102,219880784,6,1875.64,3,337777,682.632,120.167,6,12.1826,5856,1.37346,1,8,1,0,5.04244,5418.7,967.291,0.986663,261.228,68.6663,False,False,0,0.825224,False,7,,,repeating,False,7.76763,False,
103,376503359,1,1879.59,1.5,339931,682.144,105.174,3,11.3398,4989.38,1.20351,0.5,4,1,0,5.24447,33034.7,703.759,0.984941,162.464,44.4004,False,False,2,1.12531,False,10,,,repeating,False,6.82814,False,
104,16814540,8,1882.71,2,408775,678.968,30.335,4,11.5013,6252.78,2.30443,1.5,12,1,0,2.84287,1194.67,741.25,0.997119,142.525,41.5711,False,False,0,0.975265,False,10,,,repeating,False,14.3372,False,
105,16814540,9,1894.07,1.5,420062,678.604,88.663,3,11.5013,6252.78,2.30443,1.5,12,1,0,2.84287,1194.67,741.25,0.997119,142.525,41.5711,False,False,1,0.975265,False,10,,,repeating,False,14.5337,False,
106,219880784,7,1883.81,2,393475,673.693,3.83385,4,12.1826,5856,1.37346,1,8,1,0,5.04244,5418.7,967.291,0.986663,261.228,68.6663,False,False,4,0.825224,False,7,,,repeating,False,8.38363,False,
107,376503359,2,1891.57,1.5,331801,665.83,148.676,3,11.3398,4989.38,1.20351,0.5,4,1,0,5.24447,33034.7,703.759,0.984941,162.464,44.4004,False,False,0,1.12531,False,10,,,repeating,False,6.746,False,
108,153950598,1,1872.08,12,200544,640.417,34.6666,24,12.6386,5882,1.05632,3,24,0,0,11.3715,410.116,1165.61,0.982665,173.2,70.9827,False,False,1,0.975265,False,1,,,single,True,4.60317,False,B
109,453446975,1,1880.5,4,327258,631.845,83.3345,8,12.4325,6120.43,1.69881,2.5,20,1,0,4.54858,878.529,1100.53,0.983711,148.407,52.7624,False,False,1,0.581408,False,5,,,repeating,False,9.45687,False,
110,355920430,1,1888.12,4,152751,630.461,67.5024,8,10.6343,6623.94,1.5831,3,24,0,0,9.09708,767.823,385.166,0.997342,139.083,53.0259,False,False,0,0.543898,False,4,,,repeating,False,6.02084,False,
111,453446975,2,1890.06,4,326456,630.297,117.499,8,12.4325,6120.43,1.69881,2.5,20,1,0,4.54858,878.529,1100.53,0.983711,148.407,52.7624,False,False,0,0.581408,False,5,,,repeating,False,9.44528,False,
112,361984410,1,1881.53,1.5,363311,628.051,58.6645,3,11.403,6053,1.21801,1.5,12,1,0,5.23628,2576.53,640.79,0.994418,130.404,33.3199,False,False,1,1.80049,False,9,,,repeating,False,7.1441,False,
113,355920430,2,1877.5,4,152144,627.958,155.331,8,10.6343,6623.94,1.5831,3,24,0,0,9.09708,767.823,385.166,0.997342,139.083,53.0259,False,False,0,0.543898,False,4,,,repeating,False,6.00888,False,
114,361984410,2,1892.16,2,337111,625.554,55.505,4,11.403,6053,1.21801,1.5,12,1,0,5.23628,2576.53,640.79,0.994418,130.404,33.3199,False,False,3,1.80049,False,9,,,repeating,False,6.88168,False,
115,361984410,3,1876.22,1.5,361835,625.499,133.833,3,11.403,6053,1.21801,1.5,12,1,0,5.23628,2576.53,640.79,0.994418,130.404,33.3199,False,False,2,1.80049,False,9,,,repeating,False,7.12957,False,
116,361984410,4,1897.49,1.5,359692,621.796,6.65498,3,11.403,6053,1.21801,1.5,12,1,0,5.23628,2576.53,640.79,0.994418,130.404,33.3199,False,False,4,1.80049,False,9,,,repeating,False,7.10843,False,
117,99763308,2,1871.31,8,52228.8,620.499,16.1666,15,9.4934,6445,2.96225,3,24,0,0,13.6457,223.95,198.341,0.992836,141.154,47.2494,True,False,0,0.5,False,2,,,repeating,False,6.58771,False,
118,302728624,1,1890.48,6,256790,615.176,91.1598,12,12.4697,6190.59,1.97577,3,24,0,0,6.49809,365.317,1068.02,0.988011,169.39,54.4535,False,False,0,0.5,False,4,,,repeating,False,9.74279,False,
119,302728624,2,1876.08,6,256027,613.347,130.667,12,12.4697,6190.59,1.97577,3,24,0,0,6.49809,365.317,1068.02,0.988011,169.39,54.4535,False,False,0,0.5,False,4,,,repeating,False,9.7283,False,
120,288525633,1,1882.35,6,133329,607.063,38.9953,12,10.8989,6431,2.31943,3,24,0,0,6.78114,634.533,451.946,0.946456,275.124,78.6439,False,False,0,1.12531,False,4,,,repeating,False,8.24141,False,
121,288525633,2,1895.41,6,133187,606.416,56.4893,12,10.8989,6431,2.31943,3,24,0,0,6.78114,634.533,451.946,0.946456,275.124,78.6439,False,False,2,1.12531,False,4,,,repeating,False,8.23702,False,
122,142791832,1,1877.3,1.5,345764,606.255,159.833,3,9.95466,6044,1.49992,2,16,1,0,6.48309,2299.26,302.371,0.99001,162.258,67.2145,False,False,1,0.768959,False,10,,,repeating,False,8.58253,False,
123,142791832,2,1890.38,1.5,345471,605.742,82.334,3,9.95466,6044,1.49992,2,16,1,0,6.48309,2299.26,302.371,0.99001,162.258,67.2145,False,False,1,0.768959,False,10,,,repeating,False,8.5789,False,
124,302728624,3,1871.71,4,300296,604.94,25.6666,8,12.4697,6190.59,1.97577,3,24,0,0,6.49809,365.317,1068.02,0.988011,169.39,54.4535,False,False,0,0.5,False,4,,,repeating,False,10.5358,False,
125,142791832,3,1896.92,1.5,344811,604.584,20.1619,3,9.95466,6044,1.49992,2,16,1,0,6.48309,2299.26,302.371,0.99001,162.258,67.2145,True,False,3,0.768959,False,10,,,repeating,False,8.57069,False,
126,258826816,1,1875.14,4,144030,599.246,95,8,9.6399,6158,1.11082,0.75,6,1,0,3.61763,4755.78,293.286,0.913206,287.37,69.7854,False,False,0,1.838,False,1,,,single,True,4.1023,False,B
